FORWARD_TEXT_FORMAT_1.0
STDEP =   284.0000
ENDEP =  2717.0000
RLEV  =     0.1250
CURVENAME =  RXO, CALI, RT, RI, AC, GR, DEN, CNL, SP
END
#DEPTH           RXO       CALI         RT         RI         AC         GR        DEN        CNL         SP
1645.1250       2.440     14.183     67.028    -20.630      3.184     48.583     59.142     61.482     -9.812
1645.2500       2.443     14.170     66.699    -20.597      3.239     50.453     61.476     61.201    -10.123
1645.3750       2.442     14.132     66.190    -20.491      3.238     51.655     62.868     61.261    -10.380
1645.5000       2.429     14.086     65.807    -20.392      3.155     51.593     62.491     61.530    -10.767
1645.6250       2.406     14.054     65.762    -20.344      3.015     50.281     60.453     61.816    -11.261
1645.7500       2.379     14.054     66.238    -20.355      2.797     48.468     57.885     61.901    -11.633
1645.8750       2.356     14.071     67.386    -20.412      2.443     47.384     56.490     61.589    -12.015
1646.0000       2.350     14.048     68.971    -20.487      2.078     47.631     56.987     60.970    -12.420
1646.1250       2.364     13.933     70.688    -20.573      1.811     49.289     59.418     60.235    -12.685
1646.2500       2.394     13.718     71.911    -20.666      1.673     51.966     63.175     59.658    -12.954
1646.3750       2.431     13.455     71.654    -20.756      1.640     54.451     66.429     59.572    -13.305
1646.5000       2.452     13.238     69.998    -20.830      1.634     55.167     66.960     59.992    -13.530
1646.6250       2.450     13.129     67.556    -20.893      1.630     53.371     63.899     60.836    -13.570
1646.7500       2.423     13.141     65.324    -20.958      1.646     49.622     58.304     61.909    -13.744
1646.8750       2.384     13.255     64.255    -21.045      1.758     45.326     52.295     62.935    -13.895
1647.0000       2.347     13.401     64.056    -21.144      2.001     41.708     47.401     63.694    -13.951
1647.1250       2.324     13.547     64.172    -21.244      2.344     39.143     44.003     64.096    -14.125
1647.2500       2.319     13.690     64.175    -21.338      2.700     37.608     41.993     64.156    -14.320
1647.3750       2.332     13.825     64.242    -21.422      2.889     36.903     41.080     64.026    -14.410
1647.5000       2.361     13.920     64.836    -21.498      2.815     36.470     40.531     64.003    -14.531
1647.6250       2.394     13.933     66.042    -21.563      2.559     35.979     39.932     64.234    -14.800
1647.7500       2.426     13.840     67.631    -21.622      2.278     35.312     39.133     64.688    -14.973
1647.8750       2.452     13.649     68.998    -21.688      2.128     34.601     38.310     65.212    -15.072
1648.0000       2.471     13.437     69.603    -21.774      2.152     34.097     37.780     65.622    -15.244
1648.1250       2.485     13.260     69.419    -21.886      2.362     33.945     37.727     65.846    -15.334
1648.2500       2.497     13.146     68.715    -22.025      2.721     34.114     38.120     65.921    -15.262
1648.3750       2.508     13.089     68.240    -22.182      3.093     34.367     38.680     65.909    -15.232
1648.5000       2.517     13.049     68.313    -22.343      3.351     34.466     39.110     65.804    -15.146
1648.6250       2.521     13.010     68.602    -22.494      3.497     34.463     39.469     65.530    -14.815
1648.7500       2.516     12.969     68.638    -22.613      3.528     34.615     40.076     65.054    -14.478
1648.8750       2.500     12.938     68.211    -22.671      3.471     35.315     41.440     64.447    -14.219
1649.0000       2.475     12.929     67.758    -22.682      3.435     36.535     43.507     63.961    -13.834
1649.1250       2.448     12.941     67.728    -22.660      3.476     37.856     45.654     63.839    -13.358
1649.2500       2.426     12.966     68.323    -22.619      3.627     38.493     46.723     64.191    -12.983
1649.3750       2.412     12.994     69.378    -22.582      3.887     37.638     45.553     64.933    -12.521
1649.5000       2.404     13.019     70.040    -22.575      4.100     35.831     43.037     65.714    -12.035
1649.6250       2.398     13.036     69.795    -22.603      4.096     33.863     40.354     66.299    -11.687
1649.7500       2.391     13.041     68.692    -22.659      3.846     32.395     38.409     66.559    -11.364
1649.8750       2.387     13.048     67.159    -22.730      3.519     31.879     37.747     66.448    -10.958
1650.0000       2.395     13.086     66.008    -22.806      3.262     32.105     38.033     66.134    -10.565
1650.1250       2.417     13.175     65.702    -22.892      3.112     32.707     38.770     65.790    -10.275
1650.2500       2.446     13.310     66.194    -23.000      3.073     32.999     39.068     65.665     -9.936
1650.3750       2.466     13.466     66.871    -23.138      3.127     31.828     37.463     66.118     -9.593
1650.5000       2.454     13.612     67.031    -23.287      3.189     29.139     33.950     67.157     -9.369
1650.6250       2.409     13.747     66.596    -23.435      3.161     25.701     29.562     68.593     -9.169
1650.7500       2.345     13.873     66.064    -23.582      2.984     22.555     25.624     68.897     -8.878
1650.8750       2.279     13.962     65.970    -23.735      2.711     20.569     23.198     70.148     -8.706
1651.0000       2.229     13.970     66.244    -23.879      2.472     19.757     22.268     70.640     -8.674
1651.1250       2.198     13.870     66.640    -23.977      2.342     20.084     22.768     69.223     -8.593
1651.2500       2.188     13.842     66.720    -23.992      2.325     20.223     22.961     67.296     -8.589
1651.3750       2.194     13.623     66.875    -23.970      2.374     21.886     25.111     65.667     -8.726
1651.5000       2.209     13.389     66.523    -23.860      2.556     24.174     27.976     64.658     -8.784
1651.6250       2.222     13.171     64.912    -23.644      3.180     26.905     31.114     64.494     -8.818
1651.7500       2.228     13.141     63.478    -23.529      3.784     26.861     30.757     65.175     -8.982
1651.8750       2.232     13.202     62.544    -23.477      4.039     24.466     27.655     66.553     -9.060
1652.0000       2.245     13.243     62.332    -23.411      3.697     21.548     24.086     68.091     -9.046
1652.1250       2.271     13.223     62.895    -23.304      3.023     19.082     21.174     69.338     -9.143
1652.2500       2.310     13.142     63.842    -23.153      2.473     17.562     19.461     69.901     -9.202
1652.3750       2.357     13.037     64.779    -22.986      2.279     17.350     19.376     69.462     -9.161
1652.5000       2.403     12.954     65.598    -22.846      2.393     18.346     20.814     68.354     -9.230
1652.6250       2.443     12.904     66.138    -22.754      2.809     20.648     23.932     66.963     -9.416
1652.7500       2.478     12.881     66.229    -22.714      3.506     24.261     28.766     65.690     -9.510
1652.8750       2.507     12.887     66.122    -22.713      4.278     28.750     34.717     64.904     -9.651
1653.0000       2.526     12.929     66.456    -22.722      4.774     32.606     39.703     64.616     -9.937
1653.1250       2.537     13.010     67.404    -22.735      4.866     34.667     42.151     64.737    -10.198
1653.2500       2.542     13.114     68.545    -22.756      4.633     34.825     42.036     65.126    -10.465
1653.3750       2.544     13.209     68.929    -22.801      4.292     33.662     40.276     65.665    -10.874
1653.5000       2.546     13.274     68.388    -22.875      4.002     32.050     38.045     66.187    -11.218
1653.6250       2.547     13.305     67.295    -22.972      3.768     30.379     35.835     66.572    -11.479
1653.7500       2.547     13.318     66.131    -23.069      3.573     28.965     34.025     66.743    -11.877
1653.8750       2.542     13.336     65.178    -23.133      3.430     28.171     33.059     66.608    -12.289
1654.0000       2.532     13.369     64.259    -23.160      3.368     28.082     33.025     66.227    -12.591
1654.1250       2.516     13.410     63.445    -23.167      3.438     28.730     33.957     65.676    -12.971
1654.2500       2.496     13.448     63.060    -23.174      3.671     30.025     35.735     65.074    -13.384
1654.3750       2.473     13.473     63.387    -23.191      3.980     31.805     38.141     64.543    -13.655
1654.5000       2.455     13.480     63.920    -23.210      4.175     33.721     40.710     64.104    -13.957
1654.6250       2.446     13.462     64.126    -23.231      4.220     35.578     43.188     63.719    -14.342
1654.7500       2.447     13.412     63.946    -23.270      4.209     37.303     45.484     63.344    -14.640
1654.8750       2.456     13.337     63.883    -23.348      4.236     38.913     47.605     62.964    -14.898
1655.0000       2.467     13.262     64.156    -23.449      4.299     40.417     49.497     62.637    -15.244
1655.1250       2.473     13.211     64.522    -23.539      4.357     41.655     50.857     62.434    -15.546
1655.2500       2.468     13.205     64.644    -23.587      4.356     42.385     51.309     62.425    -15.821
1655.3750       2.455     13.259     64.461    -23.578      4.276     42.187     50.275     62.804    -16.275
1655.5000       2.434     13.351     64.235    -23.541      4.163     40.677     47.373     63.728    -16.849
1655.6250       2.409     13.463     64.174    -23.497      4.052     37.300     42.141     65.350    -17.341
1655.7500       2.381     13.584     64.237    -23.455      3.986     32.123     35.070     67.676    -17.856
1655.8750       2.352     13.722     64.095    -23.398      3.978     26.282     27.877     70.465    -18.553
1656.0000       2.334     13.888     63.772    -23.308      3.974     21.284     22.078     73.106    -19.210
1656.1250       2.329     14.071     63.674    -23.190      3.831     17.642     18.023     75.116    -19.791
1656.2500       2.335     14.227     64.225    -23.079      3.408     15.279     15.473     76.193    -20.457
1656.3750       2.341     14.283     65.370    -23.031      2.820     14.025     14.178     76.208    -20.987
1656.5000       2.336     14.250     66.479    -23.048      2.343     13.441     13.622     75.611    -21.363
1656.6250       2.321     14.175     67.263    -23.108      2.055     13.360     13.617     74.720    -21.816
1656.7500       2.309     14.110     67.700    -23.177      1.940     13.687     14.058     73.746    -22.210
1656.8750       2.307     14.073     68.024    -23.232      1.988     14.451     14.996     72.749    -22.450
