FORWARD_TEXT_FORMAT_1.0
STDEP =   333.5000
ENDEP =  2716.8501
RLEV  =     0.1250
CURVENAME =  SP, R2M, R025, CNL, DEN, GR, RT, RI, RXO, AC, C1, C2, BZSP, RA2
END
#DEPTH            SP        R2M       R025        CNL        DEN         GR         RT         RI        RXO         AC         C1         C2       BZSP        RA2
 884.5000      -0.056      7.461      3.242  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000     -0.056      7.461
 884.6250      -0.119      7.525      3.237  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000     -0.119      7.525
 884.7500      -0.172      7.674      3.208  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000     -0.172      7.674
 884.8750      -0.216      7.721      3.282  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000     -0.216      7.721
 885.0000      -0.268      7.828      3.345  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000     -0.268      7.828
 885.1250      -0.336      8.196      3.385  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000     -0.336      8.196
 885.2500      -0.422      8.550      3.378  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000     -0.422      8.550
 885.3750      -0.527      8.618      3.332  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000     -0.527      8.618
 885.5000      -0.642      8.598      3.324  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000     -0.642      8.598
 885.6250      -0.759      8.645      3.306  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000     -0.759      8.645
 885.7500      -0.864      8.664      3.292  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000     -0.864      8.664
 885.8750      -0.950      8.494      3.348  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000     -0.950      8.494
 886.0000      -1.016      8.309      3.442  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000     -1.016      8.309
 886.1250      -1.063      8.297      3.520  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000     -1.063      8.297
 886.2500      -1.093      8.349      3.591  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000     -1.093      8.349
 886.3750      -1.124      8.332      3.663  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000     -1.124      8.332
 886.5000      -1.162      8.312      3.652  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000     -1.162      8.312
 886.6250      -1.214      8.342      3.595  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000     -1.214      8.342
 886.7500      -1.283      8.435      3.532  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000     -1.283      8.435
 886.8750      -1.367      8.530      3.509  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000     -1.367      8.530
 887.0000      -1.471      8.453      3.587  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000     -1.471      8.453
 887.1250      -1.569      8.366      3.637  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000     -1.569      8.366
 887.2500      -1.663      8.469      3.720  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000     -1.663      8.469
 887.3750      -1.733      8.514      3.767  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000     -1.733      8.514
 887.5000      -1.769      8.505      3.809  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000     -1.769      8.505
 887.6250      -1.767      8.567      3.868  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000     -1.767      8.567
 887.7500      -1.725      8.823      3.860  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000     -1.725      8.823
 887.8750      -1.641      9.131      3.816  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000     -1.641      9.131
 888.0000      -1.530      9.246      3.736  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000     -1.530      9.246
 888.1250      -1.412      9.273      3.690  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000     -1.412      9.273
 888.2500      -1.301      9.251      3.671  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000     -1.301      9.251
 888.3750      -1.207      9.192      3.637  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000     -1.207      9.192
 888.5000      -1.133      9.125      3.539  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000     -1.133      9.125
 888.6250      -1.090      8.861      3.459  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000     -1.090      8.861
 888.7500      -1.083      8.641      3.480  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000     -1.083      8.641
 888.8750      -1.113      8.478      3.461  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000     -1.113      8.478
 889.0000      -1.175      8.335      3.395  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000     -1.175      8.335
 889.1250      -1.266      8.216      3.339  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000     -1.266      8.216
 889.2500      -1.389      8.260      3.346  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000     -1.389      8.260
 889.3750      -1.563      8.527      3.383  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000     -1.563      8.527
 889.5000      -1.753      8.678      3.405  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000     -1.753      8.678
 889.6250      -1.947      8.749      3.470  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000     -1.947      8.749
 889.7500      -2.140      8.844      3.547  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000     -2.140      8.844
 889.8750      -2.324      8.995      3.594  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000     -2.324      8.995
 890.0000      -2.489      9.022      3.640  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000     -2.489      9.022
 890.1250      -2.604      9.001      3.675  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000     -2.604      9.001
 890.2500      -2.667      9.020      3.687  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000     -2.667      9.020
 890.3750      -2.682      8.971      3.674  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000     -2.682      8.971
 890.5000      -2.652      8.864      3.666  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000     -2.652      8.864
 890.6250      -2.583      8.736      3.678  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000     -2.583      8.736
 890.7500      -2.483      8.566      3.669  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000     -2.483      8.566
 890.8750      -2.352      8.422      3.616  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000     -2.352      8.422
 891.0000      -2.227      8.274      3.632  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000     -2.227      8.274
 891.1250      -2.106      8.275      3.644  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000     -2.106      8.275
 891.2500      -1.983      8.347      3.624  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000     -1.983      8.347
 891.3750      -1.859      8.359      3.582  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000     -1.859      8.359
 891.5000      -1.733      8.307      3.547  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000     -1.733      8.307
 891.6250      -1.611      8.360      3.557  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000     -1.611      8.360
 891.7500      -1.491      8.326      3.523  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000     -1.491      8.326
 891.8750      -1.382      8.242      3.488  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000     -1.382      8.242
 892.0000      -1.290      8.132      3.484  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000     -1.290      8.132
 892.1250      -1.219      8.021      3.512  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000     -1.219      8.021
 892.2500      -1.165      7.963      3.521  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000     -1.165      7.963
 892.3750      -1.125      7.849      3.474  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000     -1.125      7.849
 892.5000      -1.085      7.856      3.395  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000     -1.085      7.856
 892.6250      -1.039      7.863      3.398  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000     -1.039      7.863
 892.7500      -0.978      7.887      3.422  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000     -0.978      7.887
 892.8750      -0.898      7.982      3.391  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000     -0.898      7.982
 893.0000      -0.802      8.135      3.374  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000     -0.802      8.135
 893.1250      -0.699      8.181      3.365  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000     -0.699      8.181
 893.2500      -0.595      8.217      3.392  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000     -0.595      8.217
 893.3750      -0.498      8.220      3.352  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000     -0.498      8.220
 893.5000      -0.417      8.189      3.283  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000     -0.417      8.189
 893.6250      -0.357      8.113      3.252  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000     -0.357      8.113
 893.7500      -0.316      7.944      3.245  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000     -0.316      7.944
 893.8750      -0.310      7.875      3.229  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000     -0.310      7.875
 894.0000      -0.336      8.044      3.192  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000     -0.336      8.044
 894.1250      -0.392      8.176      3.183  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000     -0.392      8.176
 894.2500      -0.471      8.244      3.195  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000     -0.471      8.244
 894.3750      -0.574      8.313      3.204  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000     -0.574      8.313
 894.5000      -0.709      8.378      3.202  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000     -0.709      8.378
 894.6250      -0.860      8.416      3.216  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000     -0.860      8.416
 894.7500      -1.016      8.225      3.313  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000     -1.016      8.225
 894.8750      -1.177      8.104      3.368  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000     -1.177      8.104
 895.0000      -1.345      8.094      3.403  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000     -1.345      8.094
 895.1250      -1.522      8.138      3.467  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000     -1.522      8.138
 895.2500      -1.705      8.256      3.529  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000     -1.705      8.256
 895.3750      -1.889      8.346      3.569  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000     -1.889      8.346
 895.5000      -2.076      8.434      3.540  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000     -2.076      8.434
 895.6250      -2.259      8.522      3.540  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000     -2.259      8.522
 895.7500      -2.433      8.576      3.555  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000     -2.433      8.576
 895.8750      -2.585      8.571      3.547  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000     -2.585      8.571
 896.0000      -2.699      8.541      3.522  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000     -2.699      8.541
 896.1250      -2.775      8.420      3.486  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000     -2.775      8.420
 896.2500      -2.822      8.323      3.423  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000     -2.822      8.323
 896.3750      -2.833      8.228      3.406  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000     -2.833      8.228
 896.5000      -2.807      8.159      3.384  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000     -2.807      8.159
 896.6250      -2.748      8.124      3.319  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000     -2.748      8.124
 896.7500      -2.668      8.043      3.320  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000     -2.668      8.043
 896.8750      -2.562      8.027      3.356  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000     -2.562      8.027
 897.0000      -2.428      8.326      3.389  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000     -2.428      8.326
 897.1250      -2.281      8.561      3.370  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000     -2.281      8.561
 897.2500      -2.131      8.677      3.360  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000     -2.131      8.677
