FORWARD_TEXT_FORMAT_1.0
STDEP =   2365.810
ENDEP =   2704.000
RLEV  =      0.125
CURVENAME =  AC, C1, C2, CNL, DEN, GR, RI, RT, RXO, SP
END
#DEPTH           AC         C1         C2        CNL        DEN         GR         RI         RT        RXO         SP
2671.060      75.492      8.054      8.105     20.801      2.397     77.557     11.392     14.714     15.900    -39.733
2671.185      75.964      8.049      8.107     21.388      2.383     75.405     11.304     14.527     15.813    -39.681
2671.310      76.281      8.036      8.099     21.870      2.372     71.746     11.170     14.283     14.843    -39.648
2671.435      76.454      8.015      8.092     22.083      2.368     69.728     11.057     14.079     14.023    -39.627
2671.560      76.567      7.987      8.062     22.015      2.371     68.034     10.999     13.954     13.643    -39.616
2671.685      76.722      7.953      7.993     21.737      2.374     66.459     11.004     13.910     13.546    -39.608
2671.810      77.000      7.915      7.933     21.331      2.373     71.503     11.061     13.941     13.422    -39.597
2671.935      77.347      7.918      7.933     20.973      2.370     73.185     11.159     14.017     13.452    -39.607
2672.060      77.839      7.919      7.926     20.791      2.367     74.813     11.262     14.094     13.538    -39.619
2672.185      78.477      7.917      7.921     20.812      2.369     76.063     11.363     14.160     13.739    -39.633
2672.310      79.071      7.915      7.896     20.947      2.375     75.082     11.456     14.203     14.069    -39.644
2672.435      79.417      7.917      7.852     21.001      2.383     72.109     11.530     14.211     14.406    -39.643
2672.560      79.479      7.927      7.863     20.679      2.388     73.118     11.574     14.177     14.397    -39.634
2672.685      79.129      7.941      7.927     20.263      2.388     71.100     11.563     14.098     13.971    -39.600
2672.810      79.058      7.970      7.942     20.254      2.386     73.709     11.525     14.013     13.796    -39.569
2672.935      79.215      7.983      7.943     20.599      2.384     76.023     11.489     13.946     13.723    -39.529
2673.060      79.571      7.982      7.943     21.067      2.383     77.449     11.496     13.944     13.693    -39.482
2673.185      79.985      7.981      7.942     21.391      2.382     78.458     11.582     14.051     13.765    -39.433
2673.310      80.054      7.979      7.943     21.422      2.379     77.315     11.755     14.282     14.147    -39.370
2673.435      79.704      7.982      7.946     21.238      2.373     78.323     11.879     14.474     15.758    -39.305
2673.560      78.903      7.984      7.953     20.881      2.369     81.538     11.933     14.542     17.792    -39.211
2673.685      77.975      7.985      7.948     20.385      2.368     85.263     11.924     14.484     18.377    -39.112
2673.810      77.051      7.985      7.936     19.907      2.374     86.138     11.895     14.364     17.146    -39.019
2673.935      76.256      7.984      7.930     19.643      2.389     82.722     11.893     14.269     15.144    -38.943
2674.060      75.892      7.989      7.937     19.746      2.407     79.090     11.929     14.248     14.735    -38.899
2674.185      75.770      7.996      8.032     20.198      2.420     73.845     12.014     14.323     15.644    -38.887
2674.310      75.657      7.997      8.061     20.758      2.429     71.988     12.089     14.387     15.584    -38.919
2674.435      75.383      7.995      8.063     21.406      2.443     72.190     12.042     14.302     15.669    -38.985
2674.560      75.029      7.994      8.060     22.125      2.468     75.027     11.869     14.069     16.229    -39.069
2674.685      74.740      7.994      8.063     22.857      2.502     81.416     11.626     13.761     16.576    -39.153
2674.810      74.546      7.997      8.066     23.451      2.530     91.033     11.368     13.452     14.751    -39.230
2674.935      74.285      7.988      8.033     23.435      2.523     92.379     11.210     13.260     14.420    -39.299
2675.060      74.108      7.946      8.007     22.858      2.489     88.614     11.244     13.313     14.062    -39.358
2675.185      74.029      7.928      8.024     22.098      2.455     85.143     11.374     13.489     13.546    -39.403
2675.310      74.186      7.925      8.057     21.644      2.439     83.690     11.515     13.689     13.634    -39.444
2675.435      74.665      7.892      8.069     21.872      2.444     84.228     11.568     13.794     14.894    -39.488
2675.560      75.325      7.762      8.069     22.813      2.458     86.918     11.389     13.614     16.609    -39.529
2675.685      76.089      7.667      7.958     23.913      2.462     83.690     11.067     13.232     15.184    -39.559
2675.810      76.825      7.648      7.934     24.399      2.454     79.817     10.645     12.686     13.553    -39.576
2675.935      77.387      7.710      7.931     24.025      2.437     74.773     10.205     12.128     12.489    -39.578
2676.060      77.636      7.806      7.929     22.965      2.418     71.450      9.812     11.651     11.850    -39.562
2676.185      77.446      7.872      7.926     21.641      2.405     72.405      9.523     11.319     11.349    -39.528
2676.310      76.717      7.872      7.929     20.553      2.411     76.104      9.399     11.196     11.317    -39.485
2676.435      75.661      7.872      7.922     20.274      2.433     80.811      9.337     11.134     11.778    -39.427
2676.560      74.861      7.894      7.926     20.198      2.453     80.785      9.277     11.071     12.125    -39.373
2676.685      74.358      7.908      7.929     19.977      2.465     79.816      9.233     11.030     12.395    -39.339
2676.810      74.144      7.925      7.929     19.632      2.471     80.273      9.220     11.022     12.498    -39.321
2676.935      74.144      7.957      7.931     19.394      2.473     82.224      9.238     11.047     12.396    -39.313
2677.060      74.196      7.976      7.936     19.544      2.475     82.560      9.264     11.086     12.290    -39.322
2677.185      74.307      8.005      7.936     20.096      2.475     82.291      9.316     11.152     12.387    -39.370
2677.310      74.393      8.019      8.008     20.439      2.478     78.741      9.373     11.227     12.484    -39.431
2677.435      74.352      8.022      8.053     20.372      2.478     75.983      9.420     11.293     12.387    -39.476
2677.560      74.157      8.021      8.063     19.981      2.471     74.329      9.431     11.311     12.212    -39.512
2677.685      73.829      8.019      8.066     19.523      2.458     72.889      9.386     11.247     12.115    -39.550
2677.810      73.413      8.019      8.069     19.310      2.445     72.150      9.289     11.106     12.024    -39.584
2677.935      72.683      8.002      8.057     19.495      2.445     74.167      9.168     10.907     11.790    -39.593
2678.060      71.999      7.988      8.060     19.777      2.452     72.150      9.127     10.815     11.730    -39.583
2678.185      71.440      7.920      8.067     19.935      2.463     70.777      9.282     10.963     11.831    -39.576
2678.310      71.303      7.840      8.072     19.917      2.475     69.271      9.618     11.360     12.128    -39.570
2678.435      71.872      7.804      8.066     19.797      2.484     67.051     10.038     11.911     12.932    -39.559
2678.560      73.192      7.805      8.048     19.743      2.487     69.405     10.410     12.452     15.055    -39.546
2678.685      75.098      7.796      7.943     19.863      2.482     70.414     10.484     12.594     16.571    -39.526
2678.810      76.679      7.795      7.904     20.198      2.466     71.369     10.302     12.380     14.539    -39.512
2678.935      77.227      7.797      7.865     20.670      2.444     72.755      9.981     11.972     12.525    -39.492
2679.060      76.425      7.799      7.828     20.991      2.425     73.495      9.755     11.684     12.030    -39.468
2679.185      74.320      7.816      7.820     20.778      2.425     72.365      9.960     11.935     12.777    -39.437
2679.310      71.292      7.894      7.849     19.678      2.458     69.406     11.011     13.188     13.013    -39.384
2679.435      69.295      7.915      7.850     17.899      2.525     67.388     13.610     16.657     15.019    -39.326
2679.560      68.813      7.995      7.855     16.766      2.582     65.639     17.648     22.270     24.256    -39.266
2679.685      70.004      8.029      7.854     16.782      2.603     65.290     21.320     27.360     39.826    -39.214
2679.810      72.244      8.001      7.833     17.721      2.576     64.806     22.257     28.637     58.019    -39.170
2679.935      74.546      7.942      7.801     18.929      2.513     63.527     19.486     24.809     66.851    -39.137
2680.060      75.987      7.887      7.814     19.631      2.441     65.209     15.395     19.216     40.579    -39.127
2680.185      76.182      7.952      7.934     19.448      2.404     66.352     12.485     15.286     16.436    -39.163
